listing_id,raw_output
110," {
  ""TUV"": true,
  ""Scheckheft"": ""Keine Informationen"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Vorschäden"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima_hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": false,
  ""Burmester_(Standard)"": false,
  ""AMG_Line"": true,
  ""Pano"": true
}"
111," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true,
  ""NAVIGATION"": true,
  ""SITZHEIZUNG VORNE UND HINTEN"": true,
  ""SITZKÜHLUNG VORNE"": true,
  ""HARMAN-KARDON LOGIC 7"": true,
  ""PARKASSISTENT"": true,
  ""ILS SCHEINWERFER MIT FERNLICHT ASSISTENT"": true,
  ""KEYLESS GO"": true,
  ""AIRMATIC"": true,
  ""ELEKTRISCHE SITZE MIT MEMORY"": true,
  ""DISTRONIC"": true,
  ""21 ZOLL AMG FELGEN"": true,
  ""TRITTBRETTER"": true,
  ""ELEKTRISCH AUSSCHWENCKBARE ANHÄNGERKUPPLUNG"": true,
  ""SPURHALTE ASSISTENT"": true,
  ""TOTWINKEL ASSISTENT"": true,
  ""3-ZONEN KLIMAAUTOMATIK"": true,
  ""PANORAMADACH"": true,
  ""GETRÄNKEHALTER MIT KÜHL UND WÄRME FUNKTION"": true,
  ""Sonstige_Ausstattung"": {
    ""Adaptives Bremslicht"": true,
    ""Airbag Fahrer-/Beifahrerseite"": true,
    ""Aktive Motorhaube"": true,
    ""Antriebs-Schlupfregelung (ASR)"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Armaturentafel Oberteil in Ledernachbildung Artico"": true,
    ""Außenspiegel elektr. verstell- und heizbar"": true,
    ""Außenspiegel Wagenfarbe"": true,
    ""Blinkleuchte in Außenspiegel integriert"": true,
    ""Dachreling (Aluminium)"": true,
    ""Design- und Ausstattungslinie AMG Line"": true,
    ""elektronisches Traktionssystem (ETS)"": true,
    ""Fahrassistenz-System: Agility Select / Dynamic Select (Fahrmodusschalter)"": true,
    ""Fahrassistenz-System: aktiver Bremsassistent"": true,
    ""Fahrassistenz-System: Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
    ""Fahrassistenz-System: Bergabfahrkontrolle (Downhill-Speed-Regulation)"": true,
    ""Fahrassistenz-System: Berganfahrhilfe"": true,
    ""Fahrassistenz-System: Seitenwind-Assistent"": true,
    ""Fensterheber elektrisch vorn + hinten"": true,
    ""Feststellbremse elektrisch"": true,
    ""Gepäcknetz / Tasche an Vordersitzlehne"": true,
    ""Gepäckraumabdeckung / Rollo"": true,
    ""Handschuhfach mit Kühlfunktion"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Heckleuchten LED"": true,
    ""Infotainment-System: Mercedes me connect"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Karosserie: 5-türig"": true,
    ""Knieairbag Fahrerseite"": true,
    ""Kopf-Airbag-System (Windowbag)"": true,
    ""Lenkrad mit Multifunktion"": true,
    ""Lenksäule (Lenkrad) mechan. verstellbar"": true,
    ""LM-Felgen"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Mittelarmlehne hinten"": true,
    ""Motor 3,0 Ltr. - 190 kW CDI KAT"": true,
    ""PRE-SAFE-System"": true,
    ""Radstand 3075 mm"": true,
    ""Reifendruck-Kontrollsystem"": true,
    ""Rücksitzlehne geteilt / klappbar"": true,
    ""Schadstoffarm nach Abgasnorm Euro 6"": true,
    ""SCR-System (AdBlue-Technologie)"": true,
    ""Seitenairbag (Sidebag) vorn"": true,
    ""Sitze vorn elektr. verstellbar"": true,
    ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
    ""Start/Stop-Anlage"": true,
    ""Steckdose (12V-Anschluß)"": true,
    ""Unterfahrschutz"": true,
    ""Wärmeschutzverglasung"": true,
    ""Seitenairbag hinten und Heckscheibe abgedunkelt"": true,
    ""Regensensor"": true
  }
}"
112," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": {
    ""type"": ""8-fach"",
    ""season"": ""Allwetterreifen""
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""Klimaautomatik"": {
    ""4-Zonen"": true,
    ""2-Zonen"": false
  },
  ""Burmester"": {
    ""3D"": true,
    ""Standard"": true
  },
  ""AMG Line"": true,
  ""Pano"": true
}"
113," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": ""8-fach"",
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": true,
  ""MULTIBEAM_ILS"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": true,
  ""Burmester_(Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Leder Nappa Exklusiv mit Rautensteppung in schwarz"": true,
  ""23 Zoll Schmiederad/ Night-Paket/ Assistenz-Paket plus"": true,
  ""Panorama/ Standheizung/ Head-Up/ Anhängerkupplung"": true,
  ""Massagesitze/ Sitzklima/ Fond Komfort-Paket plus uvm..."": true,
  ""Ausstattungspakete"": [
    ""P20"",
    ""Fahrassistenz-Paket Plus"",
    ""P60"",
    ""AMG Night-Paket Exterieur"",
    ""P08"",
    ""Fond-Komfortpaket"",
    ""P11"",
    ""Fond-Komfortpaket Plus"",
    ""P69"",
    ""Komfort-Heizpaket vorne und hinten"",
    ""PAF Akustik-Komfort-Paket"",
    ""P21"",
    ""Luftqualitätspaket (AIR-Balance)"",
    ""P47"",
    ""Park-Paket mit 360°-Kamera"",
    ""P17"",
    ""Keyless-Go Komfort-Paket"",
    ""P49"",
    ""Spiegel-Paket"",
    ""P54"",
    ""Diebstahlschutz-Paket"",
    ""P64"",
    ""Memory Paket vorn"",
    ""PBP"",
    ""ENERGIZING Paket (Fit- und Gesund)"",
    ""14U"",
    ""Smartphone Integrationspaket"",
    ""E82"",
    ""Laderaumschutz-Paket"",
    ""901"",
    ""Interieur Chrom-Paket"",
    ""876"",
    ""Innenraum-Lichtpaket"",
    ""72B"",
    ""USB-Paket""
  ]
}"
114," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": {
      ""Night-Paket"": true,
      ""Name"": ""AMG Line""
    },
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
115," {
  ""TUV"": ""HU/AU neu"",
  ""Service_Hektchen"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""Fahrassistenz-Paket Plus"": {
    ""Außenspiegel_mit_aktivem_Totwinkel-Assistent"": true,
    ""aktiver_Spurhalteassistent"": true,
    ""Tempomat_mit_Abstandsregelung/Distronic_Plus"": true,
    ""PRE-SAFE-System_Plus"": true,
    ""aktiver_Bremsassistent"": true,
    ""PRE-SAFE-System_Impuls_Seite"": true
  },
  ""Keyless-Go-Paket"": {
    ""Zentralverriegelung_mit_Fernbedienung"": true,
    ""Keyless_Go_Startanlage"": true,
    ""Heckdeckel_öffnen_+_schliessen_automatisch_(Hands-Free-Access-System)"": true
  },
  ""Komfort-Paket_Akustik"": {
    ""Verbundglas_wärmedämmend_und_infrarot-reflektierend"": true,
    ""Seitenscheiben_vorn_Akustikglas"": true
  },
  ""LM-Felgen"": true,
  ""Memory-Paket"": {
    ""Sitz_vorn_links_elektr. verstellbar_(mit Memory)"": true,
    ""Sitz_vorn_rechts_elektr. verstellbar_(mit Memory)"": true
  },
  ""Multikontursitze_vorn"": {
    ""Sitzheizung_Plus_vorn"": true,
    ""Klimatisierung"": true
  },
  ""Park-Paket_mit_360°_Kamera"": {
    ""Fahrassistenz-System: aktiver Park-Assistent"": true,
    ""Kamerasystem_360 Grad"": true
  },
  ""Spiegel-Paket"": {
    ""Außenspiegel_elektr. anklappbar"": true,
    ""Außenspiegel_elektr. verstell- und heizbar"": true
  },
  ""Weitere_Ausstattungen"": {
    ""Getriebe"": ""Automatik"",
    ""Technik"": ""Allrad, Bordcomputer, Adaptives Daempfungssystem, Partikelfilter, Luftfederung, Volldigitales Kombiinstrument"",
    ""Assistenten"": ""Totwinkel-Assistent, Verkehrszeichenerkennung, Park-Lenk-Assistent, Notbremsassistent, Spurhalteassistent, Spurwechselassistent, Abstandsregeltempomat, Abstands-/Kollisionswarner"",
    ""Komfort"": ""Klimaautomatik, Servolenkung, Zentralverriegelung, Elektrischer Fensterheber, Lederausstattung, Sitzheizung, Elektrische Aussenspiegel, Teilbare Ruecksitzlehne, Tempomat, Standheizung, Multifunktionslenkrad, Keyless Go Startfunktion, Elektrische Sitze, ParkDistanceControl vorne und hinten, Elektrische Heckklappe, klimatisierte Sitze, Keyless Entry, Memory Sitze, Ambientebeleuchtung, Lederlenkrad, Sitzheizung hinten, Funkfernbedienung"",
    ""Sicht"": ""LED-Hauptscheinwerfer, adaptives Kurvenlicht, Blendfreies Fernlicht, LED-Tagfahrlicht, 360 Grad Kamera, HEAD-UP-Display, Scheinwerferregulierung, Aussenspiegel beheizbar"",
    ""Sicherheit"": ""ABS, Airbag, Beifahrer-Airbag, Wegfahrsperre, Seitenairbags, ESP, Reifendruckkontrolle, Traktionskontrolle, Kopfairbag, Knieairbag, Kindersitzbefestigung, Notrufsystem"",
    ""Entertainment"": ""Navigationssystem, Soundsystem, Radio, Telefonvorbereitung, USB-Anschluss, MP3, Bluetooth, Freisprecheinrichtung, Burmester, Apple CarPlay, Android Auto, Sprachsteuerung, Induktionsladen für Smartphones, Musikstreaming"",
    ""Umwelt"": ""Abgasnorm Euro 6D, Grüne Umweltplakette"",
    ""Sonstiges"": ""Schiebedach, Metallic, Alufelgen, Holzausstattung, Dachreling, Gepaeckraumabdeckung, ElektrischesPanoramadach, Anhängerkupplung el. klappbar, Lenkradheizung"",
    ""Weiteres"": ""Reifendruck-Kontrollsystem, Antriebsart: Allradantrieb, Rußpartikelfilter, Isofix-Aufnahmen für Kindersitz an Rücksitz, Knieairbag Fahrerseite, Ambiente-Beleuchtung, Kopf-Airbag-System (Windowbag), Seitenairbag (Sidebag) vorn, Getriebe Automatik - (9-Stufen), Smartphone integriert, 3.Sitzreihe elektr. klappbar, Kombiinstrument mit Variabler Anzeige (Widescreen Cockpit), Schadstoffarm nach Abgasnorm Euro 6d, Navigationssystem: Festplattennavigation, MULTIBEAM LED, KEYLESS-Go-Paket, Anhängerkupplung (Kugelkopf schwenkbar), Surround-System Burmester, 2-farbig, Head-up-Display (Frontsichtanzeige), Fahrzeugschlüssel mit Fernbedienung zusätzlich, Airbag Fahrer-/Beifahrerseite, Anti-Blockier-System (ABS), Servolenkung, Gepäckraumabdeckung / Rollo, Mercedes-Benz Notrufsystem, USB-Anschlüsse, Sprachbediensystem Erweiterte Funktionen (MBUX), Metallic-Lackierung, Abstandsregelung / Distronic Plus, Airmatic Agilitäts-Paket - aktive Luftfederung, aktiver Bremsassistent, Aktiver Park-Assistent, außenspiegel_Wagenfarbe, Beckenairbag vorn (Pelvisbag), Dachreling (Aluminium), Dekoreinlagen Holz Linde, Einstiegsleisten beleuchtet, EXCLUSIVE Interieur, Fahrersitz elektr. verstellbar/Memory, Fahrzeug-Monitoring (Fahrzeugortungssystem), Fensterheber elektrisch vorn und hinten, Geschwindigkeitslimit-Assistent, Heckklappe mit automatischem Öffnungs- und Schließsystem, Induktionsladeschale für Smartphone, Innenausstattung: Edelholz Walnussholz dunkel, Keyless-Go Startanlage, Klimaanlage im Fond, Klimaautomatik (Thermotronik), Kommunikationsmodul (LTE) Vorbereitung Mercedes me connect, Lederlenkrad Nappa, Lenkrad heizbar, MBUX Interieur-Assistent, Motor 2,9 Ltr. - 243 kW CDI KAT, Panorama-Schiebedach, Radstand 3135 mm, Seitenairbag vorn und hinten, Service-System: MBUX Augmented Reality f?r Navigation, Sitzbelegungserkennung für Airbag Beifahrerseite, Sitze vorn elektr. verstellbar mit Memory, Sitzheizung hinten, Sportlenkrad, Zusatzheizung (Standheizung), ZV mit Fernbedienung"",
  ""Int.KnNr"": ""A112663""
}"
116," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": {
    ""8-fach"": ""8-fach"",
    ""Allwetterreifen"": ""Allwetterreifen""
  },
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""Abstandsregeltempomat"": true,
  ""Matrix-LED_MULTIBEAM"": true,
  ""Klimaautomatik_4-Zonen_THERMOTRONIC"": true,
  ""Klimaautomatik_2-Zonen_THERMATIC"": false,
  ""Burmester_3D"": true,
  ""Burmester_Standard"": false,
  ""AMG_Line"": true,
  ""Pano"": true
}"
117," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
118," {
  ""tuv"": ""TÜV wird bei Übergabe neu gemacht"",
  ""service_check"": ""lückenlos bei Mercedes"",
  ""tire"": ""8-fach bereift, Allwetterreifen"",
  ""garantie"": ""24 Monate"",
  ""unfall"": ""Unfallfrei"",
  ""damage"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""equipment"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""Burmester 3D"": true,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Head-up-Display"": true,
    ""Anhängerkupplung (Kugelkopf schwenkbar)"": true,
    ""Memory-Paket"": true,
    ""Sitz vorn links elektr. verstellbar (mit Memory)"": true,
    ""Sitz vorn rechts elektr. verstellbar (mit Memory)"": true,
    ""Surround-System Burmester"": true,
    ""Panorama-Schiebedach"": true,
    ""Klimaanlage im Fond"": true,
    ""Night-Paket"": {
      ""Außenspiegel schwarz lackiert"": true,
      ""Dachreling schwarz"": true,
      ""Seitenscheiben hinten und Heckscheibe abgedunkelt"": true,
      ""Sonnenschutzrollo an Türscheiben hinten"": true
    },
    ""Park-Paket mit 360° Kamera"": true,
    ""Fahrassistenz-System: aktiver Park-Assistent"": true,
    ""Kamerasystem 360 Grad"": true,
    ""Sitzheizung hinten (3.Sitzreihe)"": true,
    ""Fahrassistenz-System: Anhänger-Rangierassistent (Trailer Assist)"": true,
    ""Motorsound-System"": true,
    ""Seitenairbag (Sidebag) hinten"": true,
    ""Ausstattungs-Paket: Energizing"": true,
    ""Air-Balance-Paket"": true,
    ""DAB-Tuner (Radioempfang digital)"": true,
    ""Uni-Lackierung Polar-Weiß"": true,
    ""Service-System: MBUX Augmented Reality für Navigation"": true,
    ""Getränkehalter mit Kühlfunktion / Wärmefunktion"": true,
    ""Vorrüstung Entertainment-System im Fond"": true,
    ""Innenausstattung: Edelholz Walnussholz dunkel"": true,
    ""Fahrzeugschlüssel mit Fernbedienung zusätzlich"": true,
    ""Diebstahlsicherung für Räder (Felgenschlösser)"": true,
    ""Media Interface (Universal-Schnittstelle für iPod / AUX / USB / MP3)"": true,
    ""Reifen-Reparaturset (Tirefit)"": true,
    ""Raucher-Paket"": false,
    ""Sitzbezug / Polsterung"": ""Leder, 2-farbig"",
    ""ANHAENGEVORRICHTUNG"": true,
    ""ANHAENGERASSISTENT"": true,
    ""Serienausstattung"": true,
    ""3.Sitzreihe elektr. klappbar"": true,
    ""Airbag Fahrer-/Beifahrerseite"": true,
    ""Airmatic Agilitäts-Paket"": true,
    ""Ambiente-Beleuchtung"": true,
    ""Antriebsart"": ""Allradantrieb"",
    ""Beckenairbag vorn (Pelvisbag)"": true,
    ""Chrom-Paket"": true,
    ""Design- und Ausstattungslinie AMG Line"": true,
    ""Einstiegsleisten beleuchtet"": true,
    ""Fahrassistenz-System: Geschwindigkeitslimit-Assistent"": true,
    ""Fahrzeug Setup (Onlinedienste / Apps)"": true,
    ""Fahrzeug-Monitoring (Fahrzeugortungssystem)"": true,
    ""Fensterheber elektrisch vorn + hinten"": true,
    ""Gepäckraumabdeckung / Rollo"": true,
    ""Getriebe Automatik - (9-Stufen)"": true,
    ""Heckklappe mit automatischem Öffnungs- und Schließsystem"": true,
    ""Induktionsladeschale für Smartphone"": true,
    ""Innenhimmel Stoff"": true,
    ""Isofix-Aufnahmen für Kindersitz an Rücksitz"": true,
    ""Karosserie: 5-türig"": true,
    ""Keyless-Go-Paket"": true,
    ""Klimaautomatik (Thermotronik)"": true,
    ""Knieairbag Fahrerseite"": true,
    ""Kombiinstrument mit Variabler Anzeige (Widescreen Cockpit)"": true,
    ""Kommunikationsmodul (LTE) Vorbereitung Mercedes me connect"": true,
    ""Kopf-Airbag-System (Windowbag)"": true,
    ""Lautsprecher-System mit Centerlautsprecher + Bassbox"": true,
    ""Lenkrad (Sport) mit Multifunktion"": true,
    ""Mercedes-Benz Notrufsystem"": true,
    ""Motor 2,9 Ltr. - 243 kW CDI KAT"": true,
    ""Motorhaube mit Powerdome"": true,
    ""MULTIBEAM LED"": true,
    ""Navigationssystem: Festplattennavigation"": true,
    ""Radstand 3135 mm"": true,
    ""Reifend"": false,
    ""faire Inzahlungnahme Ihres Gebrauchten"": true,
    ""Attraktive Finanzierungsmöglichkeiten ohne Anzahlung über unsere Partnerbanken"": true,
    ""Auf Wunsch Garantiepakete nach Wahl ( 12 / 24 / 36 Monate)"": true,
    ""Kurzzeit - sowie Exportkennzeichen"": true,
    ""Bundesweite KfZ-Zulassung"": true,
    ""Auf Wunsch unterstützen wir Sie gerne beim Export. Die erforderlichen Unterlagen/Dokumentationen bereiten wir für Sie vor."": true
  }
}"
119," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (mit Night-Paket)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
120," {
  ""TUV"": true,
  ""Scheckheft"": true,
  ""Bereifung"": ""8-fach"",
  ""Garantie"": 24,
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true,
  ""23 Zoll Schmiederad"": true,
  ""6x Einzelsitze"": true,
  ""Sitzklima"": true,
  ""Massagesitze"": true,
  ""Standheizung"": true,
  ""Airmatic"": true,
  ""Anhängerkupplung"": true,
  ""Head-Up"": true,
  ""AMG Night-Paket Exterieur"": true,
  ""Zierelemente-Paket Exklusiv"": true,
  ""AIRMATIC Paket"": true,
  ""Komfort-Heizpaket vorn und hinten (Wärme-Komfort-Paket)"": true,
  ""ENERGIZING Paket (Fit- und Gesund)"": true,
  ""Luftqualitätspaket AIR-BALANCE"": true,
  ""Park-Paket mit 360°-Kamera"": true,
  ""Diebstahlschutz-Paket URBAN GUARD"": true,
  ""Akustik-Komfort-Paket"": true,
  ""Innenraum-Lichtpaket"": true,
  ""Laderaumschutz-Paket"": true,
  ""Interieur Chrom-Paket"": true,
  ""Smartphone Integrationspaket"": true,
  ""Auto-Telefonie-Paket"": true,
  ""Memory Paket vorn"": true,
  ""Keyless-Go Paket"": true,
  ""Spiegel-Paket"": true,
  ""USB-Paket"": true,
  ""AMG Performance Lenkrad in Leder Nappa"": true,
  ""Dachhimmel in schwarz"": true,
  ""Komfort-Fondeinzelsitze (6 Einzelsitze)"": true,
  ""3.Sitzreihe elektrisch einklappbar"": true,
  ""5-Zonen Klimatisierungsautomatik"": true,
  ""23 Zoll AMG Schmiederadsatz im Vielspeichen-Design, schwarz-matt und glanzgedreht"": true,
  ""Trittbrett in Aluminiumoptik mit Gumminoppen"": true,
  ""AMG Performance-Abgasanlage mit Klappensteuerung"": true,
  ""AMG Track Pace Performance Media"": true,
  ""Head-Up Display Frontsichtanzeige"": true,
  ""AIRMATIC DC Luftfederung semiaktiv (AIR BODY CONTROL)"": true,
  ""Adaptives-Dämpfungs-System Plus (ADS+)"": true,
  ""Standheizung / Zusatzheizung"": true,
  ""Multikontursitze vorn mit Hot-Stone Massagefunktion"": true,
  ""Sitzklimatisierung für Fahre rund Beifahrer"": true,
  ""Schiebedach elektrisch in Glasausführung"": true,
  ""Abstandsregeltempomat Plus (DISTRONIC)"": true,
  ""Aktiver Lenkassistent (DTR+Q)"": true,
  ""Erweitertes Wiederanfahren bei Stop-And-Go-Verkehr"": true,
  ""Streckenbasierte Geschwindigkeitsanpassung"": true,
  ""Aktiver Spurhalte-Assistent"": true,
  ""Aktiver Totwinkel-Assistent"": true,
  ""Verkehrszeichenerkennung"": true,
  ""360° Surround-View Kamerasystem"": true,
  ""Park-Assistent mit Querfunktion (lenkt selbstständig in Parklücke)"": true,
  ""Anhängevorrichtung mit schwenkbarem Kugelkopf"": true,
  ""Erhöhte Anhängelast (Anhängevorrichtung)"": true,
  ""Burmester® Surround-Soundsystem"": true,
  ""Privacy-Verglasung im Fond dunkel getönt"": true,
  ""Augmented Reality-Head-Up Display"": false,
  ""Räder mit breiterem Laufweg"": false,
  ""Autonomes Parksystem"": false,
  ""Heckklappe automatisch öffnend und schließend"": false,
  ""Kabellose Aufladung für Smartphones"": false,
  ""Komfortkopfstütze aktiv"": false,
  ""Einbruchalarm"": false,
  ""LED-Scheinwerfer"": false,
  ""Digitaler Radioempfang (DAB+)"": false,
  ""Bremssättel rot lackiert"": true,
  ""Kraftstoffbehälter mit größerem Inhalt (Volumen 2)"": true,
  ""Historie & Zustand"": {
    ""deutsches Fahrzeug aus 1.Hand!"": true,
    ""vorbildlicher gepflegter Zustand"": true,
    ""Scheckheftgepflegtes Nichtraucherfahrzeug"": true,
    ""Neupreis ca. 182.962,- € (damals mit Extras für ca. 30.196,- € ausgestattet)"": true,
    ""Kundendienste lt. digitalem-Serviceheft wie folgt durchgeführt:"": true,
    ""- am 17.05.2022 bei 17.094 Kilometern (Service A)"": true,
    ""- am 23.03.2023 bei 36.011 Kilometern (Service B)"": true,
    ""- am 20.03.2024 bei 55.078 Kilometern (Service A)"": true,
    ""- am 20.03.2025 bei 74.833 Kilometern (Service B)"": true,
    ""Irrtümer, Änderungen und Zwischenverkauf vorbehalten"": true,
    ""Finanzierung zu 96 Monaten möglich!"": true,
    ""bei Verkauf an Endkunden zzgl. Gebrauchtwagengarantie"": true,
    ""seit 1979 Ihr Partner für exklusive Automobile"": true,
    ""Tipp:"": true,
    ""weitere Angebote auf www.cangroup.de"": true,
    ""follow us on instagram #automobilecan1979"": true
  }
}"
